product,date_time,external_measurement_weight,height_avg
11 oz  Sirloin C,2024-06-10 19:39:53,11.24,1.41007
11 oz  Sirloin C,2024-06-10 19:40:01,10.54,1.3578
11 oz  Sirloin C,2024-06-10 19:40:08,11.16,1.5466
11 oz  Sirloin C,2024-06-10 19:40:15,10.72,1.4507
11 oz  Sirloin C,2024-06-10 19:40:22,10.88,1.73746
11 oz  Sirloin C,2024-06-10 19:40:28,10.68,1.24479
11 oz  Sirloin C,2024-06-10 19:40:35,10.84,1.51811
11 oz  Sirloin C,2024-06-10 19:40:42,11.34,1.59777
11 oz  Sirloin C,2024-06-10 19:40:49,11.1,1.38604
11 oz  Sirloin C,2024-06-10 19:41:00,10.8,1.68951
11 oz  Sirloin C,2024-06-10 19:41:18,10.64,1.54247
11 oz  Sirloin C,2024-06-10 19:41:27,10.7,1.58965
11 oz  Sirloin C,2024-06-10 19:41:33,10.48,1.59836
11 oz  Sirloin C,2024-06-10 19:41:49,11.04,1.39322
11 oz  Sirloin C,2024-06-10 19:41:56,10.82,1.72746
11 oz  Sirloin C,2024-06-10 19:42:03,10.46,1.21823
11 oz  Sirloin C,2024-06-10 19:42:10,10.74,1.36291
11 oz  Sirloin C,2024-06-10 19:42:20,11.08,1.62917
11 oz  Sirloin C,2024-06-10 19:42:28,10.46,1.20621
11 oz  Sirloin C,2024-06-10 19:42:35,10.72,1.37936
11 oz  Sirloin C,2024-06-10 19:42:42,10.84,1.63883
11 oz  Sirloin C,2024-06-10 19:42:49,10.6,1.53896
11 oz  Sirloin C,2024-06-10 19:42:55,10.46,1.60419
11 oz  Sirloin C,2024-06-10 19:43:02,11.0,1.34582
11 oz  Sirloin C,2024-06-10 19:43:09,10.74,1.56067
11 oz  Sirloin C,2024-06-10 19:43:16,10.76,1.65783
11 oz  Sirloin C,2024-06-10 19:43:22,10.68,1.2507
11 oz  Sirloin C,2024-06-10 19:43:29,10.94,1.39145
11 oz  Sirloin C,2024-06-10 19:43:36,11.08,1.48062
11 oz  Sirloin C,2024-06-10 19:43:43,10.92,1.7296
11 oz  Sirloin C,2024-06-10 19:43:51,10.58,1.53844
11 oz  Sirloin C,2024-06-10 19:43:58,10.86,1.5122
11 oz  Sirloin C,2024-06-10 19:44:05,10.44,1.39642
11 oz  Sirloin C,2024-06-10 19:44:12,11.16,1.54181
11 oz  Sirloin C,2024-06-10 19:44:19,10.6,2.01192
11 oz  Sirloin C,2024-06-10 19:44:26,11.0,1.89127
11 oz  Sirloin C,2024-06-10 19:44:32,10.58,1.38831
11 oz  Sirloin C,2024-06-10 19:44:39,10.98,1.59653
11 oz  Sirloin C,2024-06-10 19:44:47,10.7,1.38217
11 oz  Sirloin C,2024-06-10 19:44:54,11.46,1.5993
11 oz  Sirloin C,2024-06-10 19:45:00,11.02,1.37313
11 oz  Sirloin C,2024-06-10 19:45:07,10.64,1.33468
11 oz  Sirloin C,2024-06-10 19:45:13,10.9,1.42021
11 oz  Sirloin C,2024-06-10 20:46:14,10.94,1.33319
11 oz  Sirloin C,2024-06-10 20:46:21,10.84,1.47222
11 oz  Sirloin C,2024-06-10 20:46:28,11.44,1.58832
11 oz  Sirloin C,2024-06-10 20:46:35,10.7,1.33068
11 oz  Sirloin C,2024-06-10 20:46:42,10.86,1.52359
11 oz  Sirloin C,2024-06-10 20:46:48,10.72,1.31296
11 oz  Sirloin C,2024-06-10 20:46:55,10.72,1.21991
11 oz  Sirloin C,2024-06-10 20:47:02,10.66,1.31648
11 oz  Sirloin C,2024-06-10 20:47:09,10.58,1.34577
11 oz  Sirloin C,2024-06-10 20:47:16,11.06,1.55972
11 oz  Sirloin C,2024-06-10 20:47:29,10.74,1.85068
11 oz  Sirloin C,2024-06-10 20:47:36,10.32,1.36463
11 oz  Sirloin C,2024-06-10 20:47:43,10.76,1.55552
11 oz  Sirloin C,2024-06-10 20:47:50,10.6,1.22892
11 oz  Sirloin C,2024-06-10 20:47:57,10.76,1.68059
11 oz  Sirloin C,2024-06-10 20:48:03,11.06,1.73948
11 oz  Sirloin C,2024-06-10 20:48:10,10.6,1.41947
11 oz  Sirloin C,2024-06-10 20:48:17,11.08,1.39187
11 oz  Sirloin C,2024-06-10 20:48:25,11.24,1.4452
11 oz  Sirloin C,2024-06-10 20:48:32,10.98,1.83891
11 oz  Sirloin C,2024-06-10 20:48:39,10.78,1.41664
11 oz  Sirloin C,2024-06-10 20:48:51,11.16,1.58527
11 oz  Sirloin C,2024-06-10 20:48:58,10.86,1.66772
11 oz  Sirloin C,2024-06-10 20:49:17,11.0,1.71229
9 oz S Sirloin A,2024-06-10 20:50:52,8.52,1.50349
9 oz S Sirloin A,2024-06-10 20:50:57,8.68,1.4834
9 oz S Sirloin A,2024-06-10 20:51:04,8.66,1.31849
9 oz S Sirloin A,2024-06-10 20:51:10,8.56,1.41556
9 oz S Sirloin A,2024-06-10 20:51:17,8.44,1.58654
9 oz S Sirloin A,2024-06-10 20:51:26,8.44,1.34461
9 oz S Sirloin A,2024-06-10 20:52:02,8.42,1.26293
9 oz S Sirloin A,2024-06-10 20:52:08,8.6,1.47869
9 oz S Sirloin A,2024-06-10 20:52:15,8.44,1.48502
9 oz S Sirloin A,2024-06-10 20:52:23,8.42,1.25531
9 oz S Sirloin A,2024-06-10 20:52:30,8.5,1.74994
9 oz S Sirloin A,2024-06-10 20:52:37,9.34,1.45942
9 oz S Sirloin A,2024-06-10 20:52:44,8.62,1.3504
9 oz S Sirloin A,2024-06-10 20:52:51,8.54,1.39296
9 oz S Sirloin A,2024-06-10 20:52:57,8.9,1.63904
9 oz S Sirloin A,2024-06-10 20:53:16,8.54,1.51143
9 oz S Sirloin A,2024-06-10 20:53:24,8.58,1.22575
9 oz S Sirloin A,2024-06-10 20:53:30,8.58,1.47161
9 oz S Sirloin A,2024-06-10 20:53:37,8.62,1.37258
9 oz S Sirloin A,2024-06-10 20:53:44,8.56,1.59765
9 oz S Sirloin A,2024-06-10 20:53:51,8.84,1.52739
9 oz S Sirloin A,2024-06-10 20:53:58,8.64,1.61239
9 oz S Sirloin A,2024-06-10 20:54:04,8.58,1.39227
9 oz S Sirloin A,2024-06-10 20:54:11,8.66,1.65713
9 oz S Sirloin A,2024-06-10 20:54:17,8.86,1.62696
9 oz S Sirloin A,2024-06-10 21:08:07,8.68,1.32974
9 oz S Sirloin A,2024-06-10 21:08:13,8.44,1.26247
9 oz S Sirloin A,2024-06-10 21:08:37,8.6,1.46155
9 oz S Sirloin A,2024-06-10 21:08:43,8.54,1.44895
9 oz S Sirloin A,2024-06-10 21:08:50,8.64,1.37266
9 oz S Sirloin A,2024-06-10 21:08:56,8.76,1.51247
9 oz S Sirloin A,2024-06-10 21:09:02,8.56,1.26069
9 oz S Sirloin A,2024-06-10 21:09:09,8.92,1.54186
9 oz S Sirloin A,2024-06-10 21:09:16,8.58,1.46854
9 oz S Sirloin A,2024-06-10 21:09:22,8.52,1.83356
9 oz S Sirloin A,2024-06-10 21:09:29,8.82,1.59182
9 oz S Sirloin A,2024-06-10 21:09:35,8.44,1.42297
9 oz S Sirloin A,2024-06-10 21:09:42,8.68,1.41992
9 oz S Sirloin A,2024-06-10 21:09:49,8.56,1.45945
9 oz S Sirloin A,2024-06-10 21:09:55,8.96,1.40382
9 oz S Sirloin A,2024-06-10 21:10:02,8.6,1.42118
9 oz S Sirloin A,2024-06-10 21:10:08,8.54,1.66458
9 oz S Sirloin A,2024-06-10 21:10:16,8.44,1.38613
9 oz S Sirloin A,2024-06-10 21:10:23,8.88,1.45587
9 oz S Sirloin A,2024-06-10 21:10:30,8.44,1.41595
9 oz S Sirloin A,2024-06-10 21:10:36,8.5,1.2535
9 oz S Sirloin A,2024-06-10 21:10:43,8.72,1.34173
9 oz S Sirloin A,2024-06-10 21:10:50,8.48,1.32184
9 oz S Sirloin A,2024-06-10 21:10:56,8.48,1.44706
9 oz S Sirloin A,2024-06-10 21:11:04,8.8,1.56066
9 oz S Sirloin A,2024-06-10 21:11:10,8.62,1.48482
9 oz S Sirloin A,2024-06-10 21:11:16,8.58,1.39805
9 oz S Sirloin A,2024-06-10 21:11:23,8.48,1.43625
9 oz S Sirloin A,2024-06-10 21:11:30,8.72,1.41994
9 oz S Sirloin A,2024-06-10 21:11:37,8.66,1.35718
9 oz S Sirloin A,2024-06-10 21:11:44,8.66,1.54026
9 oz S Sirloin A,2024-06-10 21:11:50,9.0,1.35301
9 oz S Sirloin A,2024-06-10 21:11:57,8.58,1.5248
9 oz S Sirloin A,2024-06-10 21:21:07,8.62,1.53489
9 oz S Sirloin A,2024-06-10 21:21:13,8.52,1.5807
9 oz S Sirloin A,2024-06-10 21:21:20,9.14,1.56341
9 oz S Sirloin A,2024-06-10 21:22:06,9.0,1.38178
9 oz S Sirloin A,2024-06-10 21:22:13,8.9,1.59439
9 oz S Sirloin A,2024-06-10 21:22:19,8.6,1.59891
9 oz S Sirloin A,2024-06-10 21:22:27,8.48,1.3495
9 oz S Sirloin A,2024-06-10 21:22:34,8.58,1.61203
9 oz S Sirloin A,2024-06-10 21:22:40,8.7,1.3637
9 oz S Sirloin A,2024-06-10 21:22:46,8.5,1.42529
9 oz S Sirloin A,2024-06-10 21:23:06,8.8,1.3924
9 oz S Sirloin A,2024-06-10 21:23:13,8.92,1.42059
9 oz S Sirloin A,2024-06-10 21:23:19,9.0,1.45289
9 oz S Sirloin A,2024-06-10 21:23:26,8.64,1.29325
9 oz S Sirloin A,2024-06-10 21:23:34,9.3,1.66457
9 oz S Sirloin A,2024-06-10 21:23:40,8.54,1.56484
9 oz S Sirloin A,2024-06-10 21:23:47,8.56,1.4406
9 oz S Sirloin A,2024-06-10 21:23:53,9.0,1.44593
9 oz S Sirloin A,2024-06-10 21:24:00,9.14,1.70728
9 oz S Sirloin A,2024-06-10 21:26:34,8.62,1.50977
9 oz S Sirloin A,2024-06-10 21:26:40,8.76,1.55272
9 oz S Sirloin A,2024-06-10 21:26:48,8.92,1.84982
9 oz S Sirloin A,2024-06-10 21:26:56,8.54,1.21865
9 oz S Sirloin A,2024-06-10 21:27:02,8.82,1.49824
9 oz S Sirloin A,2024-06-10 21:27:09,8.66,1.61729
9 oz S Sirloin A,2024-06-10 21:27:42,8.8,1.40108
9 oz S Sirloin A,2024-06-10 21:27:45,8.68,1.45269
9 oz S Sirloin A,2024-06-10 21:27:51,8.68,1.42052
9 oz S Sirloin A,2024-06-10 21:27:55,9.22,1.74584
9 oz S Sirloin A,2024-06-10 21:27:58,8.96,1.57393
9 oz S Sirloin A,2024-06-10 21:28:02,8.58,1.65477
9 oz S Sirloin A,2024-06-10 21:28:06,8.88,1.45767
9 oz S Sirloin A,2024-06-10 21:28:09,8.54,1.52884
9 oz S Sirloin A,2024-06-10 21:28:12,8.7,1.43575
9 oz S Sirloin A,2024-06-10 21:28:16,8.68,1.60228
9 oz S Sirloin A,2024-06-10 21:28:20,8.86,1.37579
9 oz S Sirloin A,2024-06-10 21:30:23,8.88,1.50724
9 oz S Sirloin A,2024-06-10 21:30:27,8.56,1.52556
9 oz S Sirloin A,2024-06-10 21:30:31,8.88,1.82606
9 oz S Sirloin A,2024-06-10 21:30:34,8.82,1.67002
9 oz S Sirloin A,2024-06-10 21:30:38,8.54,1.40055
9 oz S Sirloin A,2024-06-10 21:30:40,8.7,1.45391
9 oz S Sirloin A,2024-06-10 21:30:44,9.02,1.55546
9 oz S Sirloin A,2024-06-10 21:30:46,8.88,1.61437
9 oz S Sirloin A,2024-06-10 21:30:49,8.62,1.47194
9 oz S Sirloin A,2024-06-10 21:30:52,8.78,1.60896
9 oz S Sirloin A,2024-06-10 21:30:55,8.54,1.47951
9 oz S Sirloin A,2024-06-10 21:30:58,8.52,1.34312
9 oz S Sirloin A,2024-06-10 21:31:01,9.04,1.2814
9 oz S Sirloin A,2024-06-10 21:31:04,8.8,1.53617
9 oz S Sirloin A,2024-06-10 21:31:07,8.76,1.3073
9 oz S Sirloin A,2024-06-10 21:31:09,9.18,1.49231
9 oz S Sirloin A,2024-06-10 21:31:13,8.84,1.44897
9 oz S Sirloin A,2024-06-10 21:31:16,8.74,1.67736
9 oz S Sirloin A,2024-06-10 21:31:43,8.72,1.65896
9 oz S Sirloin A,2024-06-10 21:31:46,8.82,1.41165
9 oz S Sirloin A,2024-06-10 21:31:49,8.46,1.36916
9 oz S Sirloin A,2024-06-10 21:31:52,8.76,1.28439
9 oz S Sirloin A,2024-06-10 21:31:55,9.0,1.38154
9 oz S Sirloin A,2024-06-10 21:31:58,8.94,1.48731
9 oz S Sirloin A,2024-06-10 21:32:00,8.6,1.39702
9 oz S Sirloin A,2024-06-10 21:32:04,9.06,1.46338
9 oz S Sirloin A,2024-06-10 21:32:06,8.56,1.51964
9 oz S Sirloin A,2024-06-10 21:32:09,8.5,1.48558
9 oz S Sirloin A,2024-06-10 21:32:12,8.74,1.41898
9 oz S Sirloin A,2024-06-10 21:32:15,8.5,1.43101
9 oz S Sirloin A,2024-06-10 21:32:22,8.64,1.53159
9 oz S Sirloin A,2024-06-10 21:32:25,8.58,1.72465
9 oz S Sirloin A,2024-06-10 21:32:29,8.76,1.50962
9 oz S Sirloin A,2024-06-10 21:32:35,8.66,1.39523
11 oz  Sirloin C,2024-06-10 21:35:53,11.4,1.32556
11 oz  Sirloin C,2024-06-10 21:36:00,11.4,1.42531
11 oz  Sirloin C,2024-06-10 21:36:07,11.42,1.25399
11 oz  Sirloin C,2024-06-10 21:36:15,11.46,1.66334
11 oz  Sirloin C,2024-06-10 21:36:21,11.34,1.42793
11 oz  Sirloin C,2024-06-10 21:36:28,11.24,1.47874
11 oz  Sirloin C,2024-06-10 21:36:34,10.88,1.40231
11 oz  Sirloin C,2024-06-10 21:36:41,10.94,1.32853
11 oz  Sirloin C,2024-06-10 21:36:47,11.04,1.31766
11 oz  Sirloin C,2024-06-10 21:36:54,11.08,1.35071
11 oz  Sirloin C,2024-06-10 21:37:02,10.96,1.31459
11 oz  Sirloin C,2024-06-10 21:37:09,11.08,1.34747
11 oz  Sirloin C,2024-06-10 21:37:15,11.16,1.46897
11 oz  Sirloin C,2024-06-10 21:37:22,10.94,1.32861
11 oz  Sirloin C,2024-06-10 21:37:29,10.9,1.48564
11 oz  Sirloin C,2024-06-10 21:37:35,10.66,1.43159
11 oz  Sirloin C,2024-06-10 21:37:42,11.02,1.53662
11 oz  Sirloin C,2024-06-10 21:37:50,10.88,1.54116
11 oz  Sirloin C,2024-06-10 21:37:56,11.2,1.30198
11 oz  Sirloin C,2024-06-10 21:38:02,11.08,1.64976
11 oz  Sirloin C,2024-06-10 21:38:09,11.36,1.72369
11 oz  Sirloin C,2024-06-10 21:38:17,11.86,1.66249
11 oz  Sirloin C,2024-06-10 21:38:24,11.04,1.4437
11 oz  Sirloin C,2024-06-10 21:38:31,10.84,1.35023
11 oz  Sirloin C,2024-06-10 21:38:37,11.04,1.9459
11 oz  Sirloin C,2024-06-10 21:38:46,11.32,1.48833
11 oz  Sirloin C,2024-06-10 21:38:53,11.44,1.66251
11 oz  Sirloin C,2024-06-10 21:39:07,11.36,1.47707
11 oz  Sirloin C,2024-06-10 21:39:14,11.02,1.43575
11 oz  Sirloin C,2024-06-10 21:39:20,10.82,1.59753
11 oz  Sirloin C,2024-06-10 21:39:27,11.04,1.90068
11 oz  Sirloin C,2024-06-10 21:39:33,11.12,1.65292
11 oz  Sirloin C,2024-06-10 21:39:40,11.3,1.50342
11 oz  Sirloin C,2024-06-10 21:39:46,11.46,1.67217
11 oz  Sirloin C,2024-06-10 21:39:59,10.6,1.69944
11 oz  Sirloin C,2024-06-10 21:40:06,11.38,1.73097
11 oz  Sirloin C,2024-06-10 21:40:12,10.9,1.32205
11 oz  Sirloin C,2024-06-10 21:40:19,10.86,1.35297
11 oz  Sirloin C,2024-06-10 21:40:25,10.76,1.36178
11 oz  Sirloin C,2024-06-10 21:40:32,11.06,1.41624
11 oz  Sirloin C,2024-06-10 21:40:38,11.26,1.47392
11 oz  Sirloin C,2024-06-10 21:40:45,10.92,1.53553
11 oz  Sirloin C,2024-06-10 21:40:51,11.34,1.41824
11 oz  Sirloin C,2024-06-10 21:40:58,11.0,1.35587
11 oz  Sirloin C,2024-06-10 21:41:05,10.92,1.33163
11 oz  Sirloin C,2024-06-10 21:41:12,11.44,1.63334
11 oz  Sirloin C,2024-06-10 21:41:18,11.02,1.41313
11 oz  Sirloin C,2024-06-10 21:41:25,11.4,1.27485
11 oz  Sirloin C,2024-06-10 21:41:37,11.18,1.52051
11 oz  Sirloin C,2024-06-10 21:41:48,10.96,1.34459
11 oz  Sirloin C,2024-06-10 21:41:55,10.82,1.51246
11 oz  Sirloin C,2024-06-10 21:42:01,11.36,1.2502
8 oz P Pork Chop A,2024-06-10 21:57:29,8.92,0.862734
8 oz P Pork Chop A,2024-06-10 21:57:31,8.94,0.93889
8 oz P Pork Chop A,2024-06-10 21:57:34,8.86,0.891758
8 oz P Pork Chop A,2024-06-10 21:57:40,8.62,0.816048
8 oz P Pork Chop A,2024-06-10 21:57:46,9.06,0.790947
8 oz P Pork Chop A,2024-06-10 21:57:49,9.4,0.905814
8 oz P Pork Chop A,2024-06-10 21:57:51,9.34,0.795495
8 oz P Pork Chop A,2024-06-10 21:57:53,9.1,0.871969
8 oz P Pork Chop A,2024-06-10 21:57:56,9.6,0.779314
8 oz P Pork Chop A,2024-06-10 21:57:58,9.06,0.80148
8 oz P Pork Chop A,2024-06-10 21:58:01,8.94,0.837559
8 oz P Pork Chop A,2024-06-10 21:58:03,8.4,0.78315
8 oz P Pork Chop A,2024-06-10 21:58:05,9.06,0.76316
8 oz P Pork Chop A,2024-06-10 21:58:08,9.5,0.842733
8 oz P Pork Chop A,2024-06-10 21:58:10,9.98,0.853265
8 oz P Pork Chop A,2024-06-10 21:58:13,9.38,0.794968
8 oz P Pork Chop A,2024-06-10 21:58:29,9.46,0.897972
8 oz P Pork Chop A,2024-06-10 21:58:32,8.54,0.930067
8 oz P Pork Chop A,2024-06-10 21:58:34,8.7,0.810262
8 oz P Pork Chop A,2024-06-10 21:58:36,7.94,0.939145
8 oz P Pork Chop A,2024-06-10 21:58:39,9.1,0.793687
8 oz P Pork Chop A,2024-06-10 21:58:41,8.9,0.891348
8 oz P Pork Chop A,2024-06-10 21:58:44,9.3,0.795035
8 oz P Pork Chop A,2024-06-10 21:58:46,9.08,0.959594
8 oz P Pork Chop A,2024-06-10 21:58:49,9.08,0.89346
8 oz P Pork Chop A,2024-06-10 21:59:03,8.42,0.788922
8 oz P Pork Chop A,2024-06-10 21:59:09,9.16,0.963522
8 oz P Pork Chop A,2024-06-10 21:59:15,8.42,0.827914
8 oz P Pork Chop A,2024-06-10 21:59:48,9.24,0.915656
8 oz P Pork Chop A,2024-06-10 21:59:50,9.0,0.955308
8 oz P Pork Chop A,2024-06-10 21:59:54,8.94,1.00458
8 oz P Pork Chop A,2024-06-10 21:59:59,8.94,0.821268
8 oz P Pork Chop A,2024-06-10 22:00:02,9.06,0.873268
8 oz P Pork Chop A,2024-06-10 22:00:05,8.7,0.842202
8 oz P Pork Chop A,2024-06-10 22:00:08,8.98,1.00893
8 oz P Pork Chop A,2024-06-10 22:00:11,8.58,0.831268
8 oz P Pork Chop A,2024-06-10 22:00:17,8.58,0.800672
8 oz P Pork Chop A,2024-06-10 22:00:22,8.76,0.819465
8 oz P Pork Chop A,2024-06-10 22:00:28,9.14,0.867131
8 oz P Pork Chop A,2024-06-10 22:00:44,8.92,0.863482
8 oz P Pork Chop A,2024-06-10 22:00:46,9.2,0.883667
8 oz P Pork Chop A,2024-06-10 22:00:49,8.42,0.876337
8 oz P Pork Chop A,2024-06-10 22:00:53,8.4,0.825887
8 oz P Pork Chop A,2024-06-10 22:00:55,8.42,0.84446
8 oz P Pork Chop A,2024-06-10 22:01:16,9.5,0.826529
8 oz P Pork Chop A,2024-06-10 22:01:21,9.5,0.951821
8 oz P Pork Chop A,2024-06-10 22:01:24,8.96,1.03747
8 oz P Pork Chop A,2024-06-10 22:01:28,9.0,0.877603
8 oz P Pork Chop A,2024-06-10 22:01:30,8.82,0.851051
8 oz P Pork Chop A,2024-06-10 22:01:33,8.42,1.0421
8 oz P Pork Chop A,2024-06-10 22:01:37,8.74,0.85858
8 oz P Pork Chop A,2024-06-10 22:01:43,8.74,1.00685
8 oz P Pork Chop A,2024-06-10 22:02:37,8.78,0.809642
8 oz P Pork Chop A,2024-06-10 22:02:40,7.86,0.967977
8 oz P Pork Chop A,2024-06-10 22:02:43,7.84,0.908454
8 oz P Pork Chop A,2024-06-10 22:02:46,8.9,0.849476
8 oz P Pork Chop A,2024-06-10 22:02:56,8.32,0.886145
8 oz P Pork Chop A,2024-06-10 22:02:59,9.06,0.890328
8 oz P Pork Chop A,2024-06-10 22:03:02,9.26,0.857349
8 oz P Pork Chop A,2024-06-10 22:03:06,8.74,0.88587
8 oz P Pork Chop A,2024-06-10 22:03:08,9.34,0.936163
8 oz P Pork Chop A,2024-06-10 22:03:11,8.62,0.988173
8 oz P Pork Chop A,2024-06-10 22:03:14,8.42,0.792537
8 oz P Pork Chop A,2024-06-10 22:03:17,9.24,0.949858
8 oz P Pork Chop A,2024-06-10 22:03:20,8.34,0.881083
8 oz P Pork Chop A,2024-06-10 22:03:23,8.76,0.945501
8 oz P Pork Chop A,2024-06-10 22:03:26,9.26,0.906179
8 oz P Pork Chop A,2024-06-10 22:03:30,8.88,0.893447
8 oz P Pork Chop A,2024-06-10 22:03:33,9.44,1.08451
8 oz P Pork Chop A,2024-06-10 22:03:37,8.78,0.986259
8 oz P Pork Chop A,2024-06-10 22:03:40,9.4,0.80374
8 oz P Pork Chop A,2024-06-10 22:03:59,9.4,0.837779
8 oz P Pork Chop A,2024-06-10 22:04:04,8.62,0.891596
8 oz P Pork Chop A,2024-06-10 22:04:07,9.36,1.00161
8 oz P Pork Chop A,2024-06-10 22:04:10,9.94,1.02285
8 oz P Pork Chop A,2024-06-10 22:04:13,8.96,1.09853
8 oz P Pork Chop A,2024-06-10 22:04:16,8.16,1.04573
8 oz P Pork Chop A,2024-06-10 22:04:19,9.86,0.984396
8 oz P Pork Chop A,2024-06-10 22:04:22,9.96,1.04414
8 oz P Pork Chop A,2024-06-10 22:04:36,8.52,1.03433
8 oz P Pork Chop A,2024-06-10 22:04:39,9.42,0.949353
8 oz P Pork Chop A,2024-06-10 22:04:42,8.68,1.0945
8 oz P Pork Chop A,2024-06-10 22:04:45,8.84,0.857599
8 oz P Pork Chop A,2024-06-10 22:04:48,8.12,0.855461
8 oz P Pork Chop A,2024-06-10 22:05:10,8.26,0.808935
8 oz P Pork Chop A,2024-06-10 22:05:16,9.44,0.985037
8 oz P Pork Chop A,2024-06-10 22:05:19,8.22,0.811302
8 oz P Pork Chop A,2024-06-10 22:05:22,9.78,0.881701
8 oz P Pork Chop A,2024-06-10 22:05:25,8.34,1.06225
8 oz P Pork Chop A,2024-06-10 22:05:28,9.42,0.888375
8 oz P Pork Chop A,2024-06-10 22:05:31,9.66,0.857566
8 oz P Pork Chop A,2024-06-10 22:05:34,9.06,1.00947
8 oz P Pork Chop A,2024-06-10 22:05:40,9.04,1.12995
8 oz P Pork Chop A,2024-06-10 22:05:45,9.04,1.08415
8 oz P Pork Chop A,2024-06-10 22:05:48,9.02,1.04052
8 oz P Pork Chop A,2024-06-10 22:06:33,8.44,0.908339
8 oz P Pork Chop A,2024-06-10 22:07:05,8.42,0.964594
8 oz P Pork Chop A,2024-06-10 22:07:08,9.14,1.08594
8 oz P Pork Chop A,2024-06-10 22:07:11,9.36,1.07355
8 oz P Pork Chop A,2024-06-10 22:07:14,8.98,1.03153
8 oz P Pork Chop A,2024-06-10 22:07:18,9.44,0.858306
8 oz P Pork Chop A,2024-06-10 22:07:21,8.86,0.858983
8 oz P Pork Chop A,2024-06-10 22:07:24,9.06,0.946975
8 oz P Pork Chop A,2024-06-10 22:07:36,9.04,0.928889
8 oz P Pork Chop A,2024-06-10 22:07:40,8.82,0.868988
8 oz P Pork Chop A,2024-06-10 22:07:43,9.3,0.90567
8 oz P Pork Chop A,2024-06-10 22:07:46,8.62,1.09267
8 oz P Pork Chop A,2024-06-10 22:07:49,8.32,0.917791
8 oz P Pork Chop A,2024-06-10 22:07:52,8.56,0.763175
8 oz P Pork Chop A,2024-06-10 22:07:55,8.14,0.810918
8 oz P Pork Chop A,2024-06-10 22:07:58,8.36,0.811815
8 oz P Pork Chop A,2024-06-10 22:08:01,8.16,0.862909
8 oz P Pork Chop A,2024-06-10 22:08:22,8.16,0.830919
8 oz P Pork Chop A,2024-06-10 22:08:31,7.88,0.830057
8 oz P Pork Chop A,2024-06-10 22:08:38,7.9,0.859134
8 oz P Pork Chop A,2024-06-10 22:08:42,8.04,0.89
8 oz P Pork Chop A,2024-06-10 22:08:44,8.94,0.798991
8 oz P Pork Chop A,2024-06-10 22:08:48,8.74,0.917588
8 oz P Pork Chop A,2024-06-10 22:08:51,8.56,0.845523
8 oz P Pork Chop A,2024-06-10 22:08:57,8.02,0.78858
8 oz P Pork Chop A,2024-06-10 22:09:12,8.44,0.87527
8 oz P Pork Chop A,2024-06-10 22:09:16,8.3,0.909061
8 oz P Pork Chop A,2024-06-10 22:09:18,8.56,0.873775
8 oz P Pork Chop A,2024-06-10 22:09:22,9.3,0.866372
8 oz P Pork Chop A,2024-06-10 22:09:25,8.48,0.912878
8 oz P Pork Chop A,2024-06-10 22:09:28,8.68,0.853818
8 oz P Pork Chop A,2024-06-10 22:09:31,8.54,0.877312
8 oz P Pork Chop A,2024-06-10 22:09:34,8.58,0.883043
8 oz P Pork Chop A,2024-06-10 22:09:37,8.94,0.872361
8 oz P Pork Chop A,2024-06-10 22:09:40,8.58,0.842782
8 oz P Pork Chop A,2024-06-10 22:09:43,8.18,0.920709
8 oz P Pork Chop A,2024-06-10 22:09:49,8.04,0.800086
8 oz P Pork Chop A,2024-06-10 22:10:01,8.8,0.805401
8 oz P Pork Chop A,2024-06-10 22:10:05,9.06,0.912789
8 oz P Pork Chop A,2024-06-10 22:10:07,8.7,0.873527
8 oz P Pork Chop A,2024-06-10 22:10:11,9.34,0.8839
8 oz P Pork Chop A,2024-06-10 22:10:13,8.62,0.88706
8 oz P Pork Chop A,2024-06-10 22:10:17,8.04,0.922005
8 oz P Pork Chop A,2024-06-10 22:10:20,8.58,0.876929
8 oz P Pork Chop A,2024-06-10 22:10:23,8.14,0.816904
8 oz P Pork Chop A,2024-06-10 22:10:38,8.16,0.999528
8 oz P Pork Chop A,2024-06-10 22:10:57,8.5,0.834565
8 oz P Pork Chop A,2024-06-10 22:11:01,8.54,0.905644
8 oz P Pork Chop A,2024-06-10 22:11:04,8.08,1.02314
8 oz P Pork Chop A,2024-06-10 22:11:07,9.14,0.936011
8 oz P Pork Chop A,2024-06-10 22:11:09,10.06,1.00752
8 oz P Pork Chop A,2024-06-10 22:11:13,8.08,0.934694
8 oz P Pork Chop A,2024-06-10 22:11:16,7.98,0.92666
8 oz P Pork Chop A,2024-06-10 22:11:19,8.24,0.927277
8 oz P Pork Chop A,2024-06-10 22:11:22,8.1,0.895787
8 oz P Pork Chop A,2024-06-10 22:11:24,8.52,0.884731
8 oz P Pork Chop A,2024-06-10 22:11:27,8.88,1.04595
8 oz P Pork Chop A,2024-06-10 22:11:30,9.76,1.00871
8 oz P Pork Chop A,2024-06-10 22:11:33,8.96,0.977267
8 oz P Pork Chop A,2024-06-10 22:11:36,9.16,0.854365
8 oz P Pork Chop A,2024-06-10 22:11:40,9.28,0.872488
8 oz P Pork Chop A,2024-06-10 22:11:42,8.64,1.05547
8 oz P Pork Chop A,2024-06-10 22:11:54,8.64,1.02408
8 oz P Pork Chop A,2024-06-10 22:11:57,8.78,0.94727
